name,sci_name,state,county,points,link,img,lat,long
Maple Sugar,Acer saccharum,CT,New London,364,https://www.americanforests.org?page_id=64772,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=8279,41.4915013,-72.1237666
Walnut Black,Juglans nigra,VA,Westmoreland,364,https://www.americanforests.org?page_id=80376,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7705,40.2930159,-79.4873204
Catalpa Northern,Catalpa speciosa,OH,Lawerence,363,https://www.americanforests.org?page_id=84927,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7695,39.679683,-81.603306
Maple Sugar,Acer saccharum,VA,Giles,363,https://www.americanforests.org?page_id=64592,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4538,37.3088528,-80.7098781
Cypress Arizona,Cupressus arizonica ssp. arizonica,AZ,Pima,362,https://www.americanforests.org?page_id=56116,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4225,32.1112624,-111.6546163
Mulberry Black,Morus nigra,MD,Carroll,360,https://www.americanforests.org?page_id=67277,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=1379,39.5685399,-77.026707
Oak Scarlet,Quercus coccinea,NJ,Mercer,360,https://www.americanforests.org?page_id=55512,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=1325,40.2807177,-74.7033717
Pondcypress ,Taxodium ascendens,FL,Lake,360,https://www.americanforests.org?page_id=55338,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=1950,28.7006859,-81.78994
Maple Red,Acer rubrum,NJ,Salem,359,https://www.americanforests.org?page_id=84918,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7482,39.5980987,-75.3488201
Fir Rocky mountain white,Abies concolor,UT,Utah,359,https://www.americanforests.org?page_id=55430,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=2856,40.0841662,-111.6259473
Oak Water,Quercus nigra,TX,Gregg,359,https://www.americanforests.org?page_id=84912,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7943,32.4492408,-94.8532848
Sassafras ,Sassafras albidum,KY,Daviess,358,https://www.americanforests.org?page_id=56117,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=6085,37.6877924,-87.0818357
Oak Interior live,Quercus wislizeni,CA,Calaveras,358,https://www.americanforests.org?page_id=81861,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,38.2558181,-120.4981492
Spruce Norway,Picea abies,CT,Litchfield,357,https://www.americanforests.org?page_id=55365,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4936,41.767249,-73.2543049
Maple Sugar,Acer saccharum,NH,Rockingham,356,https://www.americanforests.org?page_id=84996,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7573,42.9966675,-71.1003143
Pine Bishop,Pinus muricata,CA,Marin,354,https://www.americanforests.org?page_id=82095,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=5697,38.0409144,-122.6199638
Chestnut American,Castanea dentata,WA,Thurston,354,https://www.americanforests.org?page_id=64527,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=3598,46.9319983,-122.8855155
Pondcypress ,Taxodium ascendens,FL,Lake,353,https://www.americanforests.org?page_id=81977,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,28.7006859,-81.78994
Ash Velvet,Fraxinus velutina,AZ,Yavapai,353,https://www.americanforests.org?page_id=67939,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,34.5668857,-112.5515965
Butternut ,Juglans cinerea,WA,Thurston,352,https://www.americanforests.org?page_id=84993,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7702,46.9319983,-122.8855155
Tupelo Black,Nyssa sylvatica,TX,Wood,349,https://www.americanforests.org?page_id=55918,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,32.7577475,-95.3812941
Ash Green,Fraxinus pennsylvanica,OH,Hocking,349,https://www.americanforests.org?page_id=82179,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7677,39.4644491,-82.5469722
Redwood Dawn,Metesequoia glyptostroboides,PA,Chester,349,https://www.americanforests.org?page_id=84915,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7809,39.9829308,-75.7652424
Chinkapin Giant,Chrysolepis chrysophylla,CA,Humboldt,348,https://www.americanforests.org?page_id=60045,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,40.5997415,-123.8997734
Catalpa Southern,Catalpa bignonioides,MD,Baltimore,347,https://www.americanforests.org?page_id=60043,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=6660,39.4445243,-76.6483482
Chestnut American,Castanea dentata,WA,Thurston,347,https://www.americanforests.org?page_id=67748,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=3600,46.9319983,-122.8855155
Ash Green,Fraxinus pennsylvanica,MD,Cecil,347,https://www.americanforests.org?page_id=83037,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=6870,39.5729428,-75.9381806
Pagoda tree Japanese,Styphnolobium japonicum,MA,Dukes,345,https://www.americanforests.org?page_id=64583,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4943,41.3926378,-70.642011
Ash Green,Fraxinus pennsylvanica,VA,Fauquier,343,https://www.americanforests.org?page_id=84998,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,38.7513714,-77.8141221
Alder Arizona,Alnus oblongifolia,NM,Socorro,342,https://www.americanforests.org?page_id=56070,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,33.9904719,-106.9220832
Beech American,Fagus grandifolia,VA,New Kent,342,https://www.americanforests.org?page_id=67918,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=5042,37.4971441,-76.9964301
Catalpa Southern,Catalpa bignonioides,TX,Dallas,342,https://www.americanforests.org?page_id=55736,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,32.7620405,-96.7790069
Magnolia Southern,Magnolia grandiflora,VA,Sussex,342,https://www.americanforests.org?page_id=85000,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7801,36.9096897,-77.2741121
Chestnut Horse,Aesculus hippocastanum,WA,King,341,https://www.americanforests.org?page_id=64557,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=3883,47.4873376,-121.8622122
Redwood Dawn,Metesequoia glyptostroboides,NJ,Somerset,339,https://www.americanforests.org?page_id=60038,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=6025,40.5675084,-74.6189556
Spruce Blue,Picea pungens,UT,Wasatch,339,https://www.americanforests.org?page_id=56025,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7550,40.3348338,-111.1186992
Magnolia Southern,Magnolia grandiflora,MS,George,339,https://www.americanforests.org?page_id=84978,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=2238,30.857421,-88.6537118
Zelkova Japanese,Zelkova serrata,MD,Montgomery,337,https://www.americanforests.org?page_id=64566,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,39.1406267,-77.2075612
Tupelo Swamp,Nyssa biflora,VA,Chesapeake,336,https://www.americanforests.org?page_id=55408,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4980,36.7183708,-76.2466798
Oak Shingle,Quercus imbricaria,KY,Jefferson,336,https://www.americanforests.org?page_id=84921,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7929,38.1787175,-85.664528
India-almond ,Terminalia catappa,HI,Lihue,334,https://www.americanforests.org?page_id=84987,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=1817,21.9769622,-159.3687721
Cypress Arizona smooth,Cupressus arizonica var. glabra,AZ,Yavapai,332,https://www.americanforests.org?page_id=64635,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4230,34.5668857,-112.5515965
Hickory Bitternut,Carya cordiformis,VA,Brunswick,332,https://www.americanforests.org?page_id=59996,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,34.0624283,-78.24434001566806
Tupelo Swamp,Nyssa biflora,VA,Suffolk,332,https://www.americanforests.org?page_id=84961,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4334,40.8832318,-72.8578027
Juniper Rocky mountain,Juniperus scopulorum,UT,Cache,331,https://www.americanforests.org?page_id=56125,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=5950,41.7042978,-111.7451159
Oak Shingle,Quercus imbricaria,KY,Jefferson,331,https://www.americanforests.org?page_id=55372,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,38.1787175,-85.664528
Hickory Mockernut,Carya tomentosa,FL,Hamilton,330,https://www.americanforests.org?page_id=55676,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7630,30.5232289,-82.9763531
Oak Shingle,Quercus imbricaria,OH,Gallia,330,https://www.americanforests.org?page_id=55982,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=5194,38.7952465,-82.3556216
Redcedar Eastern,Juniperus virginiana,GA,Coffee,329,https://www.americanforests.org?page_id=56032,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7792,31.5301809,-82.8405691
Hickory Shellbark,Carya laciniosa,VA,Culpeper,327,https://www.americanforests.org?page_id=64537,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4326,38.4912207,-77.9618216
Linden Littleleaf,Tilia cordata,MD,Harford,325,https://www.americanforests.org?page_id=64568,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=6036,39.548545,-76.3048991
Coffeetree Kentucky,Gymnocladus dioicus,MD,Montgomery,323,https://www.americanforests.org?page_id=55722,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=909,39.1406267,-77.2075612
Birch Yellow,Betula alleghaniensis,ME,Kennebec,321,https://www.americanforests.org?page_id=67150,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,44.4184616,-69.8250659
Yellowwood ,Cladrastis kentukea,NJ,Morris,321,https://www.americanforests.org?page_id=55739,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=1443,40.8679538,-74.5601181
Pine Southwestern ponderosa,Pinus ponderosa var. brachytera,AZ,Coconino,320,https://www.americanforests.org?page_id=64536,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,35.9363252,-111.6948197
Hickory Common shagbark,Carya ovata,MD,Anne Arundel,320,https://www.americanforests.org?page_id=55643,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=866,38.9722583,-76.573454
Ash Pumpkin,Fraxinus profunda,MO,Mississippi,320,https://www.americanforests.org?page_id=67935,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4602,36.837087,-89.3336141
Hickory Water,Carya aquatica,VA,Southampton,319,https://www.americanforests.org?page_id=55374,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7748,36.6959378,-77.1586002
Oak Sand live,Quercus geminata,FL,Alachua,317,https://www.americanforests.org?page_id=64588,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7913,29.675568,-82.3640109
Coffeetree Kentucky,Gymnocladus dioicus,MD,Washington,317,https://www.americanforests.org?page_id=85005,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=5145,39.5893502,-77.710254
Ash Blue,Fraxinus quadrangulata,KY,Jefferson,315,https://www.americanforests.org?page_id=55636,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=6092,38.1787175,-85.664528
Cherry Black,Prunus serotina,VA,Norfolk,314,https://www.americanforests.org?page_id=84970,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7903,42.1538607,-71.1828015
White-cedar Northern,Thuja occidentalis,VA,Nelson,312,https://www.americanforests.org?page_id=81980,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,37.8078463,-85.4741595
Boxelder ,Acer negundo,MD,Frederick,312,https://www.americanforests.org?page_id=67725,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4636,39.4608481,-77.4118135
Juniper Western,Juniperus occidentalis,OR,Lake,312,https://www.americanforests.org?page_id=56460,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=6469,42.7702847,-120.4528326
Juniper Western,Juniperus occidentalis,OR,Lake,312,https://www.americanforests.org?page_id=56430,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7789,42.7702847,-120.4528326
Cottonwood Narrowleaf,Populus angustifolia,CO,Hinsdale,311,https://www.americanforests.org?page_id=55349,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7882,37.813681,-107.3304179
Boxelder ,Acer negundo,VA,Essex,307,https://www.americanforests.org?page_id=55376,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,44.0638879,-73.7542043
Fig Shortleaf,Ficus citrifolia,FL,Monroe,307,https://www.americanforests.org?page_id=56047,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7669,25.0405135,-80.8337157
Oak Pin,Quercus palustris,WV,Cabell,307,https://www.americanforests.org?page_id=81847,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=5922,38.4200892,-82.2316907
Cottonwood Narrowleaf,Populus angustifolia,CO,Gunnison,306,https://www.americanforests.org?page_id=64770,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=3068,38.6476702,-107.0603126
Cottonwood Narrowleaf,Populus angustifolia,MT,Sweet Grass,305,https://www.americanforests.org?page_id=60068,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=2268,45.8729386,-109.9503947
Hickory Sand,Carya pallida,SC,Greenville,305,https://www.americanforests.org?page_id=55860,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=2350,34.8550021,-82.3356457
Mulberry Texas,Morus microphylla,AZ,Yavapai,304,https://www.americanforests.org?page_id=60018,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=5883,34.5668857,-112.5515965
Water-elm ,Planera aquatica,FL,Gilchrist,304,https://www.americanforests.org?page_id=55674,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,29.7131619,-82.7975172
Oak Arizona white,Quercus arizonica,AZ,Santa Cruz,303,https://www.americanforests.org?page_id=81834,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,31.5094579,-110.8476281
Pine Whitebark,Pinus albicaulis,CA,Mono,299,https://www.americanforests.org?page_id=64596,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=6002,37.9533927,-118.9398758
Redcedar Southern,Juniperus virginiana var. silicicola,FL,Alachua,299,https://www.americanforests.org?page_id=55991,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=5628,29.675568,-82.3640109
Camphor-tree ,Cinnamomum camphora,TX,Orange,297,https://www.americanforests.org?page_id=85004,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7620,30.1228634,-93.9041169
Elm Winged,Ulmus alata,VA,Hopewell,296,https://www.americanforests.org?page_id=55656,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,40.9847586,-89.4573128
Ash Berlandier,Fraxinus berlandieriana,TX,Cameron,296,https://www.americanforests.org?page_id=85019,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=1127,26.1291189,-97.4134281
Basswood White,Tilia americana var. heterophylla,VA,Radford,296,https://www.americanforests.org?page_id=64539,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=8008,51.9124128,-1.4069537
Pine Pitch,Pinus rigida,NH,Merrimack,295,https://www.americanforests.org?page_id=55942,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=1426,43.3260376,-71.6854725
Elm Rock,Ulmus thomasii,MO,St. Louis,294,https://www.americanforests.org?page_id=81985,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4613,38.6398744,-90.51881277501238
Larch European,Larix decidua,CT,Fairfield,294,https://www.americanforests.org?page_id=55442,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4933,41.2943069,-73.37486
Oak Durand,Quercus sinuata var. sinuata,AL,Greene,294,https://www.americanforests.org?page_id=84917,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7952,39.3573664,-90.3898985
Spruce Red,Picea rubens,VA,Giles,292,https://www.americanforests.org?page_id=81947,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,37.3088528,-80.7098781
Maple Norway,Acer platanoides,MT,Ravalli,288,https://www.americanforests.org?page_id=64589,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7723,46.0757223,-114.1139453
Oak Emory,Quercus emoryi,NM,Grant,288,https://www.americanforests.org?page_id=64562,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,32.7548776,-108.3634144
Oak Texas red,Quercus texana,MO,Dunklin,288,https://www.americanforests.org?page_id=81860,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,36.2156534,-90.0591292
Paulownia Royal,Paulownia tomentosa,VA,Arlington,286,https://www.americanforests.org?page_id=81505,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=5053,38.8769326,-77.0893094
Fir Bristlecone,Abies bracteata,CA,Monterey,286,https://www.americanforests.org?page_id=57968,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=193,36.2231079,-121.3877428
Pine Shore,Pinus contorta,WA,Snohomish,286,https://www.americanforests.org?page_id=64661,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=3543,48.0074736,-121.7304882
Tupelo Ogeechee,Nyssa ogeche,FL,Wakulla,284,https://www.americanforests.org?page_id=55403,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7832,30.1480038,-84.3543512
Oak Texas red,Quercus texana,KS,Shawnee,284,https://www.americanforests.org?page_id=60011,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=3196,39.0273676,-95.7627535
Birch River,Betula nigra,KY,Perry,282,https://www.americanforests.org?page_id=60026,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,37.2203608,-83.1640699
Button-mangrove ,Conocarpus erectus,FL,Monroe,281,https://www.americanforests.org?page_id=55679,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=5749,25.0405135,-80.8337157
Oak Gray,Quercus grisea,NM,Hidalgo,281,https://www.americanforests.org?page_id=64563,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,31.801493,-108.7598468
Maple Canyon,Acer grandidentatum,AZ,Coconino,281,https://www.americanforests.org?page_id=85011,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,35.9363252,-111.6948197
Cottonwood Swamp,Populus heterophylla,MO,Dunklin,281,https://www.americanforests.org?page_id=81819,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,36.2156534,-90.0591292
Alder Red,Alnus rubra,OR,Benton,280,https://www.americanforests.org?page_id=56376,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7726,44.494937,-123.4065679
Maple Black,Acer nigrum,ME,York,280,https://www.americanforests.org?page_id=64571,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7722,43.4229305,-70.6546639
Poinciana Royal,Delonix regia,FL,Hendry,279,https://www.americanforests.org?page_id=56100,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=478,26.597094,-81.1520667
Hickory Red,Carya ovalis,VA,Caroline,278,https://www.americanforests.org?page_id=84907,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7605,38.0320305,-77.362363
Fir Balsam,Abies balsamea,PA,Adams,277,https://www.americanforests.org?page_id=56018,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=8215,39.8708972,-77.2395963
Maple Florida,Acer barbatum,VA,Southampton,277,https://www.americanforests.org?page_id=64538,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4914,36.6959378,-77.1586002
Pine Apache,Pinus engelmannii,AZ,Cochise,276,https://www.americanforests.org?page_id=81509,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4246,31.8514532,-109.8181858
White-cedar Atlantic,Chamaecyparis thyoides,OH,Muskingum,275,https://www.americanforests.org?page_id=82000,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=5849,40.0064162,-81.9984697
Oak Bluff,Quercus austrina,FL,Wakulla,275,https://www.americanforests.org?page_id=55673,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,30.1480038,-84.3543512
Mahogany West indian,Swietenia mahagoni,FL,Broward,275,https://www.americanforests.org?page_id=64599,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=1886,26.1598074,-80.4623642
Buckeye Ohio,Aesculus glabra,KY,Fayette,274,https://www.americanforests.org?page_id=60063,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=6133,38.0280648,-84.4722444
Buckeye Ohio,Aesculus glabra,IL,DuPage,274,https://www.americanforests.org?page_id=85012,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7575,41.8603735,-88.0906873
Pine Arizona,Pinus arizonica,AZ,Pima,273,https://www.americanforests.org?page_id=55949,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=4221,32.1112624,-111.6546163
Oak Gambel,Quercus gambelii,AZ,Coconino,272,https://www.americanforests.org?page_id=55896,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,35.9363252,-111.6948197
Oak Sand post,Quercus stellata var. margarettae,TX,Red River,269,https://www.americanforests.org?page_id=64610,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,33.571979,-95.0429674
Mahogany West indian,Swietenia mahagoni,FL,Monroe,267,https://www.americanforests.org?page_id=64644,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=6527,25.0405135,-80.8337157
Pine Austrian,Pinus nigra,WA,King,266,https://www.americanforests.org?page_id=64657,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=3592,47.4873376,-121.8622122
Pine Spruce,Pinus glabra,FL,Alachua,266,https://www.americanforests.org?page_id=84973,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7861,29.675568,-82.3640109
Ash Carolina,Fraxinus caroliniana,FL,Lake,263,https://www.americanforests.org?page_id=55394,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,28.7006859,-81.78994
Pine Shortleaf,Pinus echinata,TX,Smith,262,https://www.americanforests.org?page_id=55760,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=5923,32.3402898,-95.2563971
Holly American,Ilex opaca,AR,White,262,https://www.americanforests.org?page_id=64565,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7782,35.2463042,-91.7169687
Basswood Carolina,Tilia americana var. caroliniana,FL,Wakulla,261,https://www.americanforests.org?page_id=55692,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=8006,30.1480038,-84.3543512
Tamarind ,Tamarindus indica,FL,Monroe,261,https://www.americanforests.org?page_id=56054,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=3573,25.0405135,-80.8337157
Mesquite Honey,Prosopis glandulosa,TX,Real,261,https://www.americanforests.org?page_id=56063,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=6046,29.7949383,-99.8280905
Pine Longleaf,Pinus palustris,SC,Aiken,259,https://www.americanforests.org?page_id=81814,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=3497,33.5723191,-81.6182086
Ironwood Desert,Olneya tesota,AZ,Maricopa,257,https://www.americanforests.org?page_id=55576,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=2482,33.34883,-112.49123
Pine Rocky mountain lodgepole,Pinus contorta var. latifolia,OR,Grant,257,https://www.americanforests.org?page_id=60091,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=3350,44.464824,-119.0565278
Mesquite Velvet,Prosopis velutina,AZ,Santa Cruz,257,https://www.americanforests.org?page_id=56119,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=5569,31.5094579,-110.8476281
Persimmon Common,Diospyros virginiana,OH,Scioto,256,https://www.americanforests.org?page_id=55926,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,38.823448,-83.017141
Juniper Utah,Juniperus osteosperma,AZ,Mohave,256,https://www.americanforests.org?page_id=84950,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7790,35.7218038,-113.8271174
Oak Engelmann,Quercus engelmannii,CA,Los Angeles,255,https://www.americanforests.org?page_id=56118,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=5988,34.3155072,-118.2096814
Blackbead Texas ebony,Ebenopsis ebano,TX,Hidalgo,255,https://www.americanforests.org?page_id=56019,https://www.americanforests.org/wp-content/plugins/bigtrees/view_image.php?area=web_pic&image_id=7653,26.3530256,-98.216445
Cherry Common chokecherry,Prunus virginiana,MD,Baltimore,254,https://www.americanforests.org?page_id=57972,https://www.americanforests.org/wp-content/plugins/bigtrees/NoImageAvailablePicture.jpg,39.4445243,-76.6483482
